id_ambulancia,t0,n_pm_w,n_cm_w,n_total_mant_w,dias_desde_ultima_interv,n_eventos_vehicular_w,n_eventos_electrico_w,n_eventos_equipamiento_w,n_episodios_downtime_w,downtime_total_dias_w,downtime_promedio_dias_w,disponibilidad_w,km_en_w,servicios_en_w,equipamiento_funcional,y_inoperativa_14
AMB-T2-002,2025-08-08,2,1,3,18,2,1,0,0,0.0,0.0,1.0,3172.0,54,1,1
AMB-T2-002,2025-08-15,2,1,3,25,2,1,0,1,1.1,1.1,0.9817,3172.0,54,1,0
AMB-T2-002,2025-08-22,1,1,2,32,1,1,0,1,1.1,1.1,0.9817,3172.0,54,1,0
AMB-T2-002,2025-08-29,2,1,3,4,2,1,0,1,1.1,1.1,0.9817,3172.0,54,1,0
AMB-T2-002,2025-09-05,2,1,3,11,2,1,0,1,1.1,1.1,0.9817,3360.0,54,1,0
AMB-T2-002,2025-09-12,2,0,2,18,2,0,0,1,1.1,1.1,0.9817,3360.0,54,1,0
AMB-T2-002,2025-09-19,1,0,1,25,1,0,0,1,1.1,1.1,0.9817,3360.0,54,1,0
AMB-T2-002,2025-09-26,1,0,1,32,1,0,0,1,1.1,1.1,0.9817,3360.0,54,1,0
AMB-T2-002,2025-10-03,2,0,2,4,1,1,0,1,1.1,1.1,0.9817,4314.0,71,1,0
AMB-T2-002,2025-10-10,2,0,2,11,1,1,0,1,1.1,1.1,0.9817,4314.0,71,1,0
AMB-T2-002,2025-10-17,2,0,2,18,1,1,0,0,0.0,0.0,1.0,4314.0,71,1,0
AMB-T2-002,2025-10-24,1,0,1,25,0,1,0,0,0.0,0.0,1.0,4314.0,71,1,0
AMB-T2-002,2025-10-31,2,0,2,1,0,1,1,0,0.0,0.0,1.0,1845.0,43,1,0
AMB-T2-002,2025-11-07,2,0,2,8,0,1,1,0,0.0,0.0,1.0,3410.0,56,1,0
AMB-T2-002,2025-11-14,2,0,2,15,0,1,1,0,0.0,0.0,1.0,3410.0,56,1,0
AMB-T2-002,2025-11-21,2,0,2,22,0,1,1,0,0.0,0.0,1.0,3410.0,56,1,0
AMB-T2-002,2025-11-28,1,0,1,29,0,0,1,0,0.0,0.0,1.0,3410.0,56,1,0
AMB-T2-002,2025-12-05,2,0,2,3,1,0,1,0,0.0,0.0,1.0,3461.0,39,1,1
AMB-T2-002,2025-12-12,2,0,2,10,1,0,1,0,0.0,0.0,1.0,3461.0,39,1,1
AMB-T2-003,2025-01-03,1,0,1,43,1,0,0,0,0.0,0.0,1.0,7265.0,148,1,0
AMB-T2-003,2025-01-10,2,0,2,1,2,0,0,0,0.0,0.0,1.0,7265.0,148,1,0
AMB-T2-003,2025-01-17,2,0,2,8,2,0,0,0,0.0,0.0,1.0,7265.0,148,1,0
AMB-T2-003,2025-01-24,1,0,1,15,1,0,0,0,0.0,0.0,1.0,7265.0,148,1,0
AMB-T2-003,2025-01-31,1,0,1,22,1,0,0,0,0.0,0.0,1.0,3998.0,71,1,0
AMB-T2-003,2025-02-07,1,0,1,29,1,0,0,0,0.0,0.0,1.0,7813.0,131,1,0
AMB-T2-003,2025-02-14,1,0,1,36,1,0,0,0,0.0,0.0,1.0,7813.0,131,1,0
AMB-T2-003,2025-02-21,1,0,1,43,1,0,0,0,0.0,0.0,1.0,7813.0,131,1,0
AMB-T2-003,2025-02-28,2,0,2,2,1,1,0,0,0.0,0.0,1.0,7813.0,131,1,0
AMB-T2-003,2025-03-07,2,0,2,9,1,1,0,0,0.0,0.0,1.0,8515.0,132,1,0
AMB-T2-003,2025-03-14,1,0,1,16,0,1,0,0,0.0,0.0,1.0,8515.0,132,1,0
AMB-T2-003,2025-03-21,1,0,1,23,0,1,0,0,0.0,0.0,1.0,8515.0,132,1,0
AMB-T2-003,2025-03-28,1,0,1,30,0,1,0,0,0.0,0.0,1.0,8515.0,132,1,0
AMB-T2-003,2025-04-04,1,0,1,37,0,1,0,0,0.0,0.0,1.0,8573.0,130,1,0
AMB-T2-003,2025-04-11,2,0,2,1,0,2,0,0,0.0,0.0,1.0,8573.0,130,1,0
AMB-T2-003,2025-04-18,2,0,2,8,0,2,0,0,0.0,0.0,1.0,8573.0,130,1,0
AMB-T2-003,2025-04-25,2,0,2,15,0,2,0,0,0.0,0.0,1.0,8573.0,130,1,0
AMB-T2-003,2025-05-02,1,0,1,22,0,1,0,0,0.0,0.0,1.0,6651.0,123,1,0
AMB-T2-003,2025-05-09,1,0,1,29,0,1,0,0,0.0,0.0,1.0,6651.0,123,1,0
AMB-T2-003,2025-05-16,1,0,1,36,0,1,0,0,0.0,0.0,1.0,6651.0,123,1,0
AMB-T2-003,2025-05-23,2,0,2,4,1,1,0,0,0.0,0.0,1.0,6651.0,123,1,0
AMB-T2-003,2025-05-30,2,0,2,11,1,1,0,0,0.0,0.0,1.0,6651.0,123,1,0
AMB-T2-003,2025-06-06,2,0,2,18,1,1,0,0,0.0,0.0,1.0,6505.0,132,1,0
AMB-T2-003,2025-06-13,1,0,1,25,1,0,0,0,0.0,0.0,1.0,6505.0,132,1,0
AMB-T2-003,2025-06-20,1,0,1,32,1,0,0,0,0.0,0.0,1.0,6505.0,132,1,1
AMB-T2-003,2025-06-27,1,0,1,39,1,0,0,0,0.0,0.0,1.0,6505.0,132,1,1
AMB-T2-003,2025-07-04,2,0,2,2,2,0,0,1,1.8,1.8,0.97,8044.0,142,1,0
AMB-T2-003,2025-07-11,2,0,2,9,2,0,0,1,1.8,1.8,0.97,8044.0,142,1,0
AMB-T2-003,2025-07-18,1,0,1,16,1,0,0,1,1.8,1.8,0.97,8044.0,142,1,0
AMB-T2-003,2025-07-25,1,0,1,23,1,0,0,1,1.8,1.8,0.97,8044.0,142,1,0
AMB-T2-003,2025-08-01,1,0,1,30,1,0,0,1,1.8,1.8,0.97,8321.0,123,1,0
AMB-T2-003,2025-08-08,1,0,1,37,1,0,0,1,1.8,1.8,0.97,8321.0,123,1,0
AMB-T2-003,2025-08-15,2,0,2,0,2,0,0,1,1.8,1.8,0.97,8321.0,123,1,0
AMB-T2-003,2025-08-22,2,0,2,7,2,0,0,1,1.8,1.8,0.97,8321.0,123,1,0
AMB-T2-003,2025-08-29,2,0,2,14,2,0,0,0,0.0,0.0,1.0,8321.0,123,1,0
AMB-T2-003,2025-09-05,1,0,1,21,1,0,0,0,0.0,0.0,1.0,6517.0,99,1,0
AMB-T2-003,2025-09-12,1,0,1,28,1,0,0,0,0.0,0.0,1.0,6517.0,99,1,0
AMB-T2-003,2025-09-19,1,0,1,35,1,0,0,0,0.0,0.0,1.0,6517.0,99,1,0
AMB-T2-003,2025-09-26,2,0,2,4,1,1,0,0,0.0,0.0,1.0,6517.0,99,1,0
AMB-T2-003,2025-10-03,2,0,2,11,1,1,0,0,0.0,0.0,1.0,7115.0,133,1,0
AMB-T2-003,2025-10-10,2,0,2,18,1,1,0,0,0.0,0.0,1.0,7115.0,133,1,0
AMB-T2-003,2025-10-17,1,1,2,0,0,2,0,0,0.0,0.0,1.0,7115.0,133,1,0
AMB-T2-003,2025-10-24,1,1,2,7,0,2,0,0,0.0,0.0,1.0,7115.0,133,1,0
AMB-T2-003,2025-10-31,2,1,3,0,0,3,0,0,0.0,0.0,1.0,4602.0,82,1,0
AMB-T2-003,2025-11-07,2,1,3,7,0,3,0,0,0.0,0.0,1.0,8262.0,125,1,0
AMB-T2-003,2025-11-14,2,1,3,14,0,3,0,0,0.0,0.0,1.0,8262.0,125,1,0
AMB-T2-003,2025-11-21,1,1,2,21,0,2,0,0,0.0,0.0,1.0,8262.0,125,1,0
AMB-T2-003,2025-11-28,1,1,2,28,0,2,0,0,0.0,0.0,1.0,8262.0,125,1,0
AMB-T2-003,2025-12-05,1,1,2,35,0,2,0,0,0.0,0.0,1.0,7073.0,117,1,0
AMB-T2-003,2025-12-12,1,1,2,42,0,2,0,0,0.0,0.0,1.0,7073.0,117,1,0
AMB-T2-004,2025-01-03,1,0,1,34,1,0,0,0,0.0,0.0,1.0,6130.0,105,1,0
AMB-T2-004,2025-01-10,2,0,2,6,1,0,1,0,0.0,0.0,1.0,6130.0,105,1,1
AMB-T2-004,2025-01-17,2,0,2,13,1,0,1,0,0.0,0.0,1.0,6130.0,105,1,1
AMB-T2-004,2025-01-24,2,0,2,20,1,0,1,1,1.0,1.0,0.9833,6130.0,105,1,0
AMB-T2-004,2025-01-31,1,0,1,27,0,0,1,1,1.0,1.0,0.9833,4091.0,55,1,0
AMB-T2-004,2025-02-07,2,0,2,2,1,0,1,1,1.0,1.0,0.9833,8096.0,119,1,0
AMB-T2-004,2025-02-14,2,0,2,9,1,0,1,1,1.0,1.0,0.9833,8096.0,119,1,0
AMB-T2-004,2025-02-21,2,0,2,16,1,0,1,1,1.0,1.0,0.9833,8096.0,119,1,0
AMB-T2-004,2025-02-28,2,0,2,23,1,0,1,1,1.0,1.0,0.9833,8096.0,119,1,0
AMB-T2-004,2025-03-07,1,0,1,30,1,0,0,1,1.0,1.0,0.9833,6862.0,106,1,1
AMB-T2-004,2025-03-14,1,0,1,37,1,0,0,1,1.0,1.0,0.9833,6862.0,106,1,1
AMB-T2-004,2025-03-21,1,0,1,44,1,0,0,1,6.1,6.1,0.8983,6862.0,106,1,0
AMB-T2-004,2025-03-28,2,0,2,6,1,1,0,1,6.1,6.1,0.8983,6862.0,106,1,0
AMB-T2-004,2025-04-04,2,0,2,13,1,1,0,1,6.1,6.1,0.8983,5610.0,72,1,0
AMB-T2-004,2025-04-11,1,0,1,20,0,1,0,1,6.1,6.1,0.8983,5610.0,72,1,0
AMB-T2-004,2025-04-18,1,0,1,27,0,1,0,1,6.1,6.1,0.8983,5610.0,72,1,0
AMB-T2-004,2025-04-25,2,0,2,0,1,1,0,1,6.1,6.1,0.8983,5610.0,72,1,0
AMB-T2-004,2025-05-02,2,0,2,7,1,1,0,1,6.1,6.1,0.8983,5958.0,46,1,0
AMB-T2-004,2025-05-09,2,0,2,14,1,1,0,1,6.1,6.1,0.8983,5958.0,46,1,0
AMB-T2-004,2025-05-16,2,0,2,21,1,1,0,1,6.1,6.1,0.8983,5958.0,46,1,0
AMB-T2-004,2025-05-23,1,0,1,28,1,0,0,0,0.0,0.0,1.0,5958.0,46,1,0
AMB-T2-004,2025-05-30,2,0,2,1,2,0,0,0,0.0,0.0,1.0,5958.0,46,1,0
AMB-T2-004,2025-06-06,2,0,2,8,2,0,0,0,0.0,0.0,1.0,6745.0,68,1,0
AMB-T2-004,2025-06-13,2,0,2,15,2,0,0,0,0.0,0.0,1.0,6745.0,68,1,0
AMB-T2-004,2025-06-20,2,0,2,22,2,0,0,0,0.0,0.0,1.0,6745.0,68,1,1
AMB-T2-004,2025-06-27,2,0,2,2,2,0,0,0,0.0,0.0,1.0,6745.0,68,1,1
AMB-T2-004,2025-07-04,2,0,2,9,2,0,0,1,1.0,1.0,0.9833,7008.0,115,1,0
AMB-T2-004,2025-07-11,2,0,2,16,2,0,0,1,1.0,1.0,0.9833,7008.0,115,1,1
AMB-T2-004,2025-07-18,2,0,2,23,2,0,0,1,1.0,1.0,0.9833,7008.0,115,1,1
AMB-T2-004,2025-07-25,2,0,2,30,2,0,0,2,4.0,2.0,0.9333,7008.0,115,1,0
AMB-T2-004,2025-08-01,1,0,1,37,1,0,0,2,4.0,2.0,0.9333,6773.0,133,1,0
AMB-T2-004,2025-08-08,2,0,2,1,2,0,0,2,4.0,2.0,0.9333,6773.0,133,1,0
AMB-T2-004,2025-08-15,2,0,2,8,2,0,0,2,4.0,2.0,0.9333,6773.0,133,1,1
AMB-T2-004,2025-08-22,2,0,2,15,2,0,0,2,4.0,2.0,0.9333,6773.0,133,1,1
AMB-T2-004,2025-08-29,1,1,2,4,2,0,0,3,9.0,3.0,0.85,6773.0,133,1,0
AMB-T2-004,2025-09-05,1,1,2,11,2,0,0,2,8.0,4.0,0.8667,6864.0,112,1,0
AMB-T2-004,2025-09-12,2,1,3,0,2,1,0,2,8.0,4.0,0.8667,6864.0,112,1,0
AMB-T2-004,2025-09-19,2,1,3,7,2,1,0,1,5.0,5.0,0.9167,6864.0,112,1,0
AMB-T2-004,2025-09-26,2,1,3,14,2,1,0,1,5.0,5.0,0.9167,6864.0,112,1,0
AMB-T2-004,2025-10-03,2,1,3,21,2,1,0,1,5.0,5.0,0.9167,6602.0,66,1,0
AMB-T2-004,2025-10-10,2,1,3,0,1,1,1,1,5.0,5.0,0.9167,6602.0,66,1,0
AMB-T2-004,2025-10-17,2,1,3,7,1,1,1,1,5.0,5.0,0.9167,6602.0,66,1,0
AMB-T2-004,2025-10-24,2,0,2,14,0,1,1,0,0.0,0.0,1.0,6602.0,66,1,0
AMB-T2-004,2025-10-31,2,0,2,21,0,1,1,0,0.0,0.0,1.0,3043.0,24,1,0
AMB-T2-004,2025-11-07,2,0,2,28,0,1,1,0,0.0,0.0,1.0,5687.0,70,1,0
AMB-T2-004,2025-11-14,2,0,2,6,0,1,1,0,0.0,0.0,1.0,5687.0,70,1,0
AMB-T2-004,2025-11-21,2,0,2,13,0,1,1,0,0.0,0.0,1.0,5687.0,70,1,0
AMB-T2-004,2025-11-28,2,0,2,20,0,1,1,0,0.0,0.0,1.0,5687.0,70,1,0
AMB-T2-004,2025-12-05,2,0,2,27,0,1,1,0,0.0,0.0,1.0,6157.0,88,1,0
AMB-T2-004,2025-12-12,1,0,1,34,0,1,0,0,0.0,0.0,1.0,6157.0,88,1,0
AMB-T2-005,2025-01-03,2,1,3,14,3,0,0,2,6.3,3.15,0.895,6743.0,133,1,0
AMB-T2-005,2025-01-10,2,1,3,21,3,0,0,2,6.3,3.15,0.895,6743.0,133,1,0
AMB-T2-005,2025-01-17,3,1,4,1,4,0,0,2,6.3,3.15,0.895,6743.0,133,1,0
AMB-T2-005,2025-01-24,2,1,3,8,3,0,0,1,5.1,5.1,0.915,6743.0,133,1,0
AMB-T2-005,2025-01-31,2,1,3,15,3,0,0,1,5.1,5.1,0.915,3177.0,55,1,0
AMB-T2-005,2025-02-07,2,0,2,22,2,0,0,0,0.0,0.0,1.0,7653.0,119,1,0
AMB-T2-005,2025-02-14,2,0,2,29,2,0,0,0,0.0,0.0,1.0,7653.0,119,1,0
AMB-T2-005,2025-02-21,2,0,2,1,2,0,0,0,0.0,0.0,1.0,7653.0,119,1,1
AMB-T2-005,2025-02-28,2,0,2,8,2,0,0,0,0.0,0.0,1.0,7653.0,119,1,1
AMB-T2-005,2025-03-07,2,0,2,15,2,0,0,1,1.0,1.0,0.9833,8088.0,114,1,0
AMB-T2-005,2025-03-14,2,0,2,22,2,0,0,1,1.0,1.0,0.9833,8088.0,114,1,0
AMB-T2-005,2025-03-21,2,0,2,0,2,0,0,1,1.0,1.0,0.9833,8088.0,114,1,0
AMB-T2-005,2025-03-28,2,0,2,7,2,0,0,1,1.0,1.0,0.9833,8088.0,114,1,0
AMB-T2-005,2025-04-04,2,0,2,14,2,0,0,1,1.0,1.0,0.9833,7538.0,109,1,0
AMB-T2-005,2025-04-11,2,0,2,21,2,0,0,1,1.0,1.0,0.9833,7538.0,109,1,0
AMB-T2-005,2025-04-18,2,0,2,28,2,0,0,1,1.0,1.0,0.9833,7538.0,109,1,1
AMB-T2-005,2025-04-25,2,0,2,1,2,0,0,1,1.0,1.0,0.9833,7538.0,109,1,1
AMB-T2-005,2025-05-02,2,0,2,8,2,0,0,1,5.5,5.5,0.9083,7181.0,110,1,0
AMB-T2-005,2025-05-09,2,0,2,15,2,0,0,1,5.5,5.5,0.9083,7181.0,110,1,0
AMB-T2-005,2025-05-16,2,0,2,22,2,0,0,1,5.5,5.5,0.9083,7181.0,110,1,0
AMB-T2-005,2025-05-23,2,0,2,2,1,0,1,1,5.5,5.5,0.9083,7181.0,110,1,0
AMB-T2-005,2025-05-30,2,0,2,9,1,0,1,1,5.5,5.5,0.9083,7181.0,110,1,0
AMB-T2-005,2025-06-06,2,0,2,16,1,0,1,1,5.5,5.5,0.9083,6482.0,98,1,0
AMB-T2-005,2025-06-13,2,0,2,23,1,0,1,1,5.5,5.5,0.9083,6482.0,98,1,0
AMB-T2-005,2025-06-20,2,0,2,30,1,0,1,1,5.5,5.5,0.9083,6482.0,98,1,0
AMB-T2-005,2025-06-27,2,0,2,2,0,1,1,0,0.0,0.0,1.0,6482.0,98,1,0
AMB-T2-005,2025-07-04,2,0,2,9,0,1,1,0,0.0,0.0,1.0,7503.0,116,1,0
AMB-T2-005,2025-07-11,2,0,2,16,0,1,1,0,0.0,0.0,1.0,7503.0,116,1,0
AMB-T2-005,2025-07-18,2,0,2,23,0,1,1,0,0.0,0.0,1.0,7503.0,116,1,0
AMB-T2-005,2025-07-25,1,0,1,30,0,1,0,0,0.0,0.0,1.0,7503.0,116,1,0
AMB-T2-005,2025-08-01,2,0,2,3,0,2,0,0,0.0,0.0,1.0,8553.0,128,1,0
AMB-T2-005,2025-08-08,2,0,2,10,0,2,0,0,0.0,0.0,1.0,8553.0,128,1,0
AMB-T2-005,2025-08-15,2,0,2,17,0,2,0,0,0.0,0.0,1.0,8553.0,128,1,0
AMB-T2-005,2025-08-22,3,0,3,0,1,2,0,0,0.0,0.0,1.0,8553.0,128,1,1
AMB-T2-005,2025-08-29,2,0,2,7,1,1,0,0,0.0,0.0,1.0,8553.0,128,1,1
AMB-T2-005,2025-09-05,2,0,2,14,1,1,0,1,2.9,2.9,0.9517,7847.0,116,1,1
AMB-T2-005,2025-09-12,2,0,2,21,1,1,0,2,6.3,3.15,0.895,7847.0,116,1,0
AMB-T2-005,2025-09-19,3,0,3,2,2,1,0,2,6.3,3.15,0.895,7847.0,116,1,0
AMB-T2-005,2025-09-26,3,0,3,9,2,1,0,2,6.3,3.15,0.895,7847.0,116,1,0
AMB-T2-005,2025-10-03,2,0,2,16,2,0,0,2,6.3,3.15,0.895,7898.0,94,1,0
AMB-T2-005,2025-10-10,3,0,3,0,3,0,0,2,6.3,3.15,0.895,7898.0,94,1,0
AMB-T2-005,2025-10-17,3,0,3,7,3,0,0,2,6.3,3.15,0.895,7898.0,94,1,0
AMB-T2-005,2025-10-24,2,0,2,14,2,0,0,2,6.3,3.15,0.895,7898.0,94,1,1
AMB-T2-005,2025-10-31,3,0,3,6,2,0,1,2,6.3,3.15,0.895,4328.0,37,1,1
AMB-T2-005,2025-11-07,3,1,4,2,2,0,2,1,1.9,1.9,0.9683,7735.0,86,0,0
AMB-T2-005,2025-11-14,3,1,4,9,2,0,2,1,1.9,1.9,0.9683,7735.0,86,0,0
AMB-T2-005,2025-11-21,2,1,3,16,1,0,2,1,1.9,1.9,0.9683,7735.0,86,0,0
